Estimated Overall Performance
-------------------------------
Samples/s:                                     5887.1
Compute Samples/s:                             5887.1
Transmission Samples/s:                        5897.5
Active PEs:                                    37%
Compute Utilization:                           72%
+-------------------------------------------------------------------------------------------+-------------+-------------------+------------------------+------------+---------------------+
| Kernel Name                                                                               | Samples/s   | Compute Samples/s | Transmission Samples/s | Active PEs | Compute Utilization |
| attention17.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_broadcast_gc               |  25757575.8 |        25757575.8 |            850000000.0 |        160 |                  0% |
| attention6.compute_core.attn_fc_q_proj.optimizer_fc.optimizer_fc_broadcast_gc             |  25757575.8 |        25757575.8 |            850000000.0 |        160 |                  0% |
| attention16.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_broadcast_gc               |  25757575.8 |        25757575.8 |            850000000.0 |        160 |                  0% |
| attention3.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_broadcast_gc                |  25757575.8 |        25757575.8 |            850000000.0 |        160 |                  0% |
| attention7.compute_core.attn_fc_out.optimizer_fc.optimizer_fc_broadcast_gc                |  25757575.8 |        25757575.8 |            850000000.0 |        160 |                  0% |
| attention15.compute_core.attn_mask_bwd.mask_comb                                          |  26562500.0 |        32692307.7 |             26562500.0 |         32 |                  0% |
| attention15.compute_core.attn_mask_fwd.mask_comb                                          |  26562500.0 |        32692307.7 |             26562500.0 |         32 |                  0% |
| attention3.compute_core.attn_mask_bwd.mask_comb                                           |  26562500.0 |        32692307.7 |             26562500.0 |         32 |                  0% |
| attention18.compute_core.attn_mask_fwd.mask_comb                                          |  26562500.0 |        32692307.7 |             26562500.0 |         64 |                  0% |
| attention3.compute_core.attn_mask_fwd.mask_comb                                           |  26562500.0 |        32692307.7 |             26562500.0 |         32 |                  0% |
| attention17.compute_core.attn_mask_bwd.mask_comb                                          |  26562500.0 |        32692307.7 |             26562500.0 |         32 |                  0% |
| attention6.compute_core.attn_mask_fwd.mask_comb                                           |  26562500.0 |        32692307.7 |             26562500.0 |         40 |                  0% |
| attention9.compute_core.attn_mask_fwd.mask_comb                                           |  26562500.0 |        32692307.7 |             26562500.0 |         40 |                  0% |
| attention9.compute_core.attn_mask_bwd.mask_comb                                           |  26562500.0 |        32692307.7 |             26562500.0 |         40 |                  0% |
| attention18.compute_core.attn_mask_bwd.mask_comb                                          |  26562500.0 |        32692307.7 |             26562500.0 |         64 |                  0% |
| attention6.compute_core.attn_mask_bwd.mask_comb                                           |  26562500.0 |        32692307.7 |             26562500.0 |         40 |                  0% |
| attention17.compute_core.attn_mask_fwd.mask_comb                                          |  26562500.0 |        32692307.7 |             26562500.0 |         32 |                  0% |
| attention16.compute_core.attn_mask_fwd.mask_comb                                          |  26562500.0 |        32692307.7 |             26562500.0 |         32 |                  0% |
| attention16.compute_core.attn_mask_bwd.mask_comb                                          |  26562500.0 |        32692307.7 |             26562500.0 |         32 |                  0% |
| fc2.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc         |  28333333.3 |        28333333.3 |            850000000.0 |         43 |                  0% |
| fc18.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc        |  31481481.5 |        31481481.5 |            850000000.0 |         37 |                  0% |
| unpack.unpack_core.FANIN_TENSOR6                                                          |  31481481.5 |        31481481.5 |            283333333.3 |          1 |                  0% |
| fc10.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc        |  31481481.5 |        31481481.5 |            850000000.0 |         37 |                  0% |
| pack.pack_core.FANOUT_TENSOR1                                                             |  32692307.7 |        32692307.7 |            425000000.0 |          1 |                  0% |
| pack.pack_core.FANOUT_TENSOR0                                                             |  35416666.7 |        35416666.7 |            850000000.0 |          1 |                  0% |
| fc8.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc         |  35416666.7 |        35416666.7 |            850000000.0 |         62 |                  0% |
| unpack.unpack_core.FANIN_TENSOR5                                                          |  35416666.7 |        35416666.7 |            425000000.0 |          1 |                  0% |
| fc9.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc         |  40476190.5 |        40476190.5 |            850000000.0 |         26 |                  0% |
| fc1.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc         |  44736842.1 |        44736842.1 |            850000000.0 |         22 |                  0% |
| fc15.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc        |  47222222.2 |        47222222.2 |            850000000.0 |         19 |                  0% |
| attention8.compute_core.attn_mask_fwd.mask_comb                                           |  47222222.2 |        47222222.2 |             53125000.0 |         64 |                  0% |
| fc4.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc         |  47222222.2 |        47222222.2 |            850000000.0 |         75 |                  0% |
| attention8.compute_core.attn_mask_bwd.mask_comb                                           |  47222222.2 |        47222222.2 |             53125000.0 |         64 |                  0% |
| attention2.compute_core.attn_mask_bwd.mask_comb                                           |  53125000.0 |                -- |             53125000.0 |         32 |                  0% |
| attention4.compute_core.attn_mask_bwd.mask_comb                                           |  53125000.0 |                -- |             53125000.0 |         32 |                  0% |
| attention13.compute_core.attn_mask_fwd.mask_comb                                          |  53125000.0 |                -- |             53125000.0 |         64 |                  0% |
| fc19.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc        |  53125000.0 |        53125000.0 |            850000000.0 |         72 |                  0% |
| attention13.compute_core.attn_mask_bwd.mask_comb                                          |  53125000.0 |                -- |             53125000.0 |         64 |                  0% |
| attention2.compute_core.attn_mask_fwd.mask_comb                                           |  53125000.0 |                -- |             53125000.0 |         32 |                  0% |
| attention4.compute_core.attn_mask_fwd.mask_comb                                           |  53125000.0 |                -- |             53125000.0 |         32 |                  0% |
| fc17.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc        |  53125000.0 |        53125000.0 |            850000000.0 |         72 |                  0% |
| fc11.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc        |  56666666.7 |        56666666.7 |            850000000.0 |         13 |                  0% |
| fc7.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc         |  56666666.7 |        56666666.7 |            850000000.0 |         13 |                  0% |
| fc21.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc        |  60714285.7 |        60714285.7 |            850000000.0 |         11 |                  0% |
| fc5.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc         |  60714285.7 |        60714285.7 |            850000000.0 |         11 |                  0% |
| fc13.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc        |  60714285.7 |        60714285.7 |            850000000.0 |         11 |                  0% |
| fc24.compute_core.fc_postadapt.nlin_f.optimizer_fnlin.optimizer_fnlin_broadcast_gc        |  70833333.3 |        70833333.3 |            850000000.0 |          7 |                  0% |
| pack.pack_core.CONVERSION_TENSOR1                                                         | 106250000.0 |       106250000.0 |            425000000.0 |          1 |                  0% |
| unpack.unpack_core.CONVERSION_TENSOR6                                                     | 106250000.0 |       106250000.0 |            425000000.0 |          1 |                  0% |
| pack.ofan.fanin0.replica0                                                                 | 212500000.0 |       212500000.0 |            212500000.0 |          1 |                  0% |
| pack.ofan                                                                                 | 212500000.0 |       212500000.0 |            212500000.0 |          1 |                  0% |
| buf.pack.rx1.BUFK                                                                         | 212500000.0 |       212500000.0 |            425000000.0 |          2 |                  0% |
| buf.pack.rx1                                                                              | 212500000.0 |       212500000.0 |            212500000.0 |          2 |                  0% |
| pack.ofan.fanin0.replica0.clone                                                           | 212500000.0 |       212500000.0 |            212500000.0 |          1 |                  0% |
| pack.ofan.fanin0                                                                          | 212500000.0 |       212500000.0 |            212500000.0 |          1 |                  0% |
| buf.broadcast1.rxact                                                                      | 425000000.0 |       425000000.0 |            425000000.0 |          2 |                  0% |
| buf.pack.rx1.sk_clone_tx                                                                  | 425000000.0 |       425000000.0 |            425000000.0 |          1 |                  0% |
| buf.pack.rx1.sk_clone_rx                                                                  | 425000000.0 |       425000000.0 |            425000000.0 |          1 |                  0% |
| buf.broadcast1.rxact.BUFK                                                                 | 425000000.0 |       425000000.0 |            850000000.0 |          2 |                  0% |
| buf.broadcast1.rxact.sk_clone_tx                                                          | 850000000.0 |       850000000.0 |            850000000.0 |          1 |                  0% |
| unpack.unpack_core.CONVERSION_TENSOR5                                                     | 850000000.0 |       850000000.0 |            850000000.0 |          1 |                  0% |
| buf.broadcast1.rxact.sk_clone_rx                                                          | 850000000.0 |       850000000.0 |            850000000.0 |          1 |                  0% |
| pack.pack_core.CONVERSION_TENSOR0                                                         | 850000000.0 |       850000000.0 |            850000000.0 |          1 |                  0% |
| fc4.compute_core.fc.optimizer_fc                                                          |          -- |                -- |                     -- |        645 |                  0% |
| layer_norm27.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm28.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |         13 |                  0% |
| attention18.compute_core.attn_fc_q_proj.optimizer_fc                                      |          -- |                -- |                     -- |        768 |                  0% |
| layer_norm10.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| attention13.compute_core.attn_fc_out.optimizer_fc                                         |          -- |                -- |                     -- |        228 |                  0% |
| attention7.compute_core.attn_fc_out.optimizer_fc                                          |          -- |                -- |                     -- |        160 |                  0% |
| fc10.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         37 |                  0% |
| attention3.compute_core.attn_fc_out.optimizer_fc                                          |          -- |                -- |                     -- |        160 |                  0% |
| layer_norm19.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| attention16.compute_core.attn_fc_out.optimizer_fc                                         |          -- |                -- |                     -- |        160 |                  0% |
| emb2.compute_core.embed.optimizer_emb                                                     |          -- |                -- |                     -- |       3328 |                  0% |
| layer_norm15.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm26.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |         10 |                  0% |
| layer_norm3.compute_core.beta.rxdelta_thru                                                |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm25.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |         10 |                  0% |
| fc11.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        676 |                  0% |
| layer_norm31.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm8.compute_core.beta.rxdelta_thru                                                |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm23.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          9 |                  0% |
| layer_norm14.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm27.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm6.compute_core.beta.optimizer_bias                                              |          -- |                -- |                     -- |          8 |                  0% |
| attention17.compute_core.attn_fc_out.optimizer_fc                                         |          -- |                -- |                     -- |        160 |                  0% |
| layer_norm21.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm22.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          9 |                  0% |
| layer_norm11.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| attention9.compute_core.attn_fc_q_proj.optimizer_fc                                       |          -- |                -- |                     -- |        160 |                  0% |
| layer_norm25.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |         10 |                  0% |
| layer_norm20.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm12.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm2.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                               |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm14.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| attention17.compute_core.attn_fc_q_proj.optimizer_fc                                      |          -- |                -- |                     -- |        512 |                  0% |
| fc20.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         64 |                  0% |
| fc2.compute_core.fc.optimizer_fc                                                          |          -- |                -- |                     -- |        688 |                  0% |
| fc16.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         64 |                  0% |
| layer_norm4.compute_core.beta.optimizer_bias                                              |          -- |                -- |                     -- |          8 |                  0% |
| attention1.compute_core.attn_fc_out.optimizer_fc                                          |          -- |                -- |                     -- |        160 |                  0% |
| layer_norm13.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| fc20.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        704 |                  0% |
| layer_norm22.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          9 |                  0% |
| attention14.compute_core.attn_fc_q_proj.optimizer_fc                                      |          -- |                -- |                     -- |        484 |                  0% |
| layer_norm31.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| attention6.compute_core.attn_fc_q_proj.optimizer_fc                                       |          -- |                -- |                     -- |        160 |                  0% |
| fc25.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        688 |                  0% |
| layer_norm23.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          9 |                  0% |
| fc11.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         13 |                  0% |
| layer_norm1.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                               |          -- |                -- |                     -- |          8 |                  0% |
| attention12.compute_core.attn_fc_out.optimizer_fc                                         |          -- |                -- |                     -- |        320 |                  0% |
| attention7.compute_core.attn_fc_kv_proj.optimizer_fc                                      |          -- |                -- |                     -- |        352 |                  0% |
| layer_norm7.compute_core.beta.rxdelta_thru                                                |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm18.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| fc6.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                      |          -- |                -- |                     -- |         52 |                  0% |
| fc21.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         11 |                  0% |
| patio                                                                                     |          -- |                -- |                     -- |     307840 |                  0% |
| fc5.compute_core.fc.optimizer_fc                                                          |          -- |                -- |                     -- |        704 |                  0% |
| fc25.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         86 |                  0% |
| layer_norm12.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm3.compute_core.beta.optimizer_bias                                              |          -- |                -- |                     -- |          8 |                  0% |
| fc2.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                      |          -- |                -- |                     -- |         43 |                  0% |
| attention13.compute_core.attn_fc_q_proj.optimizer_fc                                      |          -- |                -- |                     -- |        768 |                  0% |
| layer_norm16.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm21.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm22.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          9 |                  0% |
| fc19.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        624 |                  0% |
| attention15.compute_core.attn_fc_q_proj.optimizer_fc                                      |          -- |                -- |                     -- |        512 |                  0% |
| layer_norm23.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          9 |                  0% |
| layer_norm17.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm13.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm11.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| attention8.compute_core.attn_fc_q_proj.optimizer_fc                                       |          -- |                -- |                     -- |        256 |                  0% |
| mlm_loss1.compute_core.grad_ew.DLS                                                        |          -- |                -- |                     -- |        965 |                  0% |
| layer_norm21.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| attention11.compute_core.attn_fc_q_proj.optimizer_fc                                      |          -- |                -- |                     -- |        512 |                  0% |
| layer_norm24.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |         10 |                  0% |
| layer_norm13.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| fc3.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                      |          -- |                -- |                     -- |         57 |                  0% |
| layer_norm5.compute_core.beta.optimizer_bias                                              |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm15.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| fc4.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                      |          -- |                -- |                     -- |         75 |                  0% |
| layer_norm17.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| attention8.compute_core.attn_fc_out.optimizer_fc                                          |          -- |                -- |                     -- |        208 |                  0% |
| attention9.compute_core.attn_fc_kv_proj.optimizer_fc                                      |          -- |                -- |                     -- |        320 |                  0% |
| layer_norm32.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| fc3.compute_core.fc.optimizer_fc                                                          |          -- |                -- |                     -- |        627 |                  0% |
| fc10.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        592 |                  0% |
| layer_norm19.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| fc9.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                      |          -- |                -- |                     -- |         26 |                  0% |
| fc24.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |          7 |                  0% |
| fc18.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        592 |                  0% |
| layer_norm19.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| fc24.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        602 |                  0% |
| fc6.compute_core.fc.optimizer_fc                                                          |          -- |                -- |                     -- |        676 |                  0% |
| fc7.compute_core.fc.optimizer_fc                                                          |          -- |                -- |                     -- |        676 |                  0% |
| mlm_loss1.compute_core.loss_ew.HEAD_SCHED                                                 |          -- |                -- |                     -- |        965 |                  0% |
| layer_norm7.compute_core.beta.optimizer_bias                                              |          -- |                -- |                     -- |          8 |                  0% |
| fc17.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        624 |                  0% |
| layer_norm10.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| fc19.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         72 |                  0% |
| layer_norm31.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| attention3.compute_core.attn_fc_q_proj.optimizer_fc                                       |          -- |                -- |                     -- |        512 |                  0% |
| attention7.compute_core.attn_fc_q_proj.optimizer_fc                                       |          -- |                -- |                     -- |        176 |                  0% |
| attention6.compute_core.attn_fc_out.optimizer_fc                                          |          -- |                -- |                     -- |        160 |                  0% |
| layer_norm29.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| attention5.compute_core.attn_fc_out.optimizer_fc                                          |          -- |                -- |                     -- |        160 |                  0% |
| attention10.compute_core.attn_fc_q_proj.optimizer_fc                                      |          -- |                -- |                     -- |        176 |                  0% |
| fc1.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                      |          -- |                -- |                     -- |         22 |                  0% |
| layer_norm10.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| attention4.compute_core.attn_fc_out.optimizer_fc                                          |          -- |                -- |                     -- |        160 |                  0% |
| fc15.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         19 |                  0% |
| layer_norm26.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |         10 |                  0% |
| layer_norm28.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |         13 |                  0% |
| fc7.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                      |          -- |                -- |                     -- |         13 |                  0% |
| attention2.compute_core.attn_fc_q_proj.optimizer_fc                                       |          -- |                -- |                     -- |        512 |                  0% |
| emb2.compute_core.thru_rxact2                                                             |          -- |                -- |                     -- |         26 |                  0% |
| fc14.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        704 |                  0% |
| layer_norm4.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                               |          -- |                -- |                     -- |          8 |                  0% |
| attention1.compute_core.attn_fc_q_proj.optimizer_fc                                       |          -- |                -- |                     -- |        512 |                  0% |
| layer_norm5.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                               |          -- |                -- |                     -- |          8 |                  0% |
| fc21.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        704 |                  0% |
| layer_norm30.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |         10 |                  0% |
| mlm_loss1.compute_core.grad_ew.HEAD_SCHED                                                 |          -- |                -- |                     -- |        965 |                  0% |
| fc8.compute_core.fc.optimizer_fc                                                          |          -- |                -- |                     -- |        682 |                  0% |
| layer_norm30.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |         10 |                  0% |
| emb1.compute_core.embed.optimizer_emb                                                     |          -- |                -- |                     -- |       3363 |                  0% |
| layer_norm29.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm9.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                               |          -- |                -- |                     -- |          8 |                  0% |
| fc23.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         64 |                  0% |
| attention4.compute_core.attn_fc_q_proj.optimizer_fc                                       |          -- |                -- |                     -- |        512 |                  0% |
| fc1.compute_core.fc.optimizer_fc                                                          |          -- |                -- |                     -- |        638 |                  0% |
| layer_norm16.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm29.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm1.compute_core.beta.rxdelta_thru                                                |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm24.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |         10 |                  0% |
| layer_norm28.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |         13 |                  0% |
| fc15.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        703 |                  0% |
| layer_norm32.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| fc5.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                      |          -- |                -- |                     -- |         11 |                  0% |
| layer_norm9.compute_core.beta.rxdelta_thru                                                |          -- |                -- |                     -- |          8 |                  0% |
| mlm_loss1.compute_core.weights_thru                                                       |          -- |                -- |                     -- |          1 |                  0% |
| layer_norm18.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| attention10.compute_core.attn_fc_kv_proj.optimizer_fc                                     |          -- |                -- |                     -- |        352 |                  0% |
| fc17.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         72 |                  0% |
| fc12.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         52 |                  0% |
| emb1.compute_core.thru_rxact2                                                             |          -- |                -- |                     -- |        177 |                  0% |
| attention15.compute_core.attn_fc_out.optimizer_fc                                         |          -- |                -- |                     -- |        160 |                  0% |
| layer_norm25.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |         10 |                  0% |
| layer_norm17.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm2.compute_core.beta.optimizer_bias                                              |          -- |                -- |                     -- |          8 |                  0% |
| attention14.compute_core.attn_fc_out.optimizer_fc                                         |          -- |                -- |                     -- |        220 |                  0% |
| layer_norm5.compute_core.beta.rxdelta_thru                                                |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm32.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm20.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm7.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                               |          -- |                -- |                     -- |          8 |                  0% |
| attention8.compute_core.attn_fc_kv_proj.optimizer_fc                                      |          -- |                -- |                     -- |        512 |                  0% |
| layer_norm2.compute_core.beta.rxdelta_thru                                                |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm15.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                              |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm9.compute_core.beta.optimizer_bias                                              |          -- |                -- |                     -- |          8 |                  0% |
| attention5.compute_core.attn_fc_q_proj.optimizer_fc                                       |          -- |                -- |                     -- |        176 |                  0% |
| layer_norm1.compute_core.beta.optimizer_bias                                              |          -- |                -- |                     -- |          8 |                  0% |
| fc13.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        704 |                  0% |
| fc9.compute_core.fc.optimizer_fc                                                          |          -- |                -- |                     -- |        676 |                  0% |
| fc16.compute_core.fc.optimizer_fc                                                         |          -- |                -- |                     -- |        704 |                  0% |
| layer_norm4.compute_core.beta.rxdelta_thru                                                |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm6.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                               |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm18.compute_core.beta.optimizer_bias                                             |          -- |                -- |                     -- |          8 |                  0% |
| fc18.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         37 |                  0% |
| fc13.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         11 |                  0% |
| attention5.compute_core.attn_fc_kv_proj.optimizer_fc                                      |          -- |                -- |                     -- |        352 |                  0% |
| attention2.compute_core.attn_fc_out.optimizer_fc                                          |          -- |                -- |                     -- |        160 |                  0% |
| attention18.compute_core.attn_fc_out.optimizer_fc                                         |          -- |                -- |                     -- |        228 |                  0% |
| layer_norm3.compute_core.lnorm.oned_lnorm_d.optimizer_gamma                               |          -- |                -- |                     -- |          8 |                  0% |
| layer_norm6.compute_core.beta.rxdelta_thru                                                |          -- |                -- |                     -- |          8 |                  0% |
| fc14.compute_core.fc_postadapt.nlin_f.optimizer_fnlin                                     |          -- |                -- |                     -- |         64 |                  0% |
| layer_norm30.compute_core.beta.rxdelta_thru                                               |          -- |                -- |                     -- |         10 |                  0% |
